date,sector,station_id,spores_gram,mean_temp_1daysbefore,mean_humidity_1daysbefore,min_temp_1daysbefore,max_temp_1daysbefore,min_humidity_1daysbefore,max_humidity_1daysbefore,mean_temp_3daysbefore,mean_humidity_3daysbefore,min_temp_3daysbefore,max_temp_3daysbefore,min_humidity_3daysbefore,max_humidity_3daysbefore,mean_temp_7daysbefore,mean_humidity_7daysbefore,mean_temp_30daysbefore,mean_humidity_30daysbefore,mean_temp_90daysbefore,mean_humidity_90daysbefore,mean_temp_15daysbefore,mean_humidity_15daysbefore
2022-11-15,B15,NVX_R712_00137A100001579A,45000,17.71055539450653,84.58902835909261,14.56000042,19.40333366394043,75.4366684,92.07333374023438,15.687361094697367,77.49203729654567,13.119999885559082,19.40333366394043,63.34666824,92.07333374023438,16.230892930694015,77.91425620944997,16.10928477313523,77.27751402322947,19.446138887645205,83.14740988635101,16.63645839424407,78.3900140126593
2022-11-22,B15,NVX_R712_00137A100001579A,0,18.03944452600464,83.22944355047689,15.460000038146973,20.239999771118164,76.4366684,91.87999725341795,17.886180480310603,79.26053206152697,14.31999969482422,20.959999084472656,68.63999938964844,91.87999725341795,16.53192457131079,78.32673595072707,16.253384289470514,78.02166211340639,19.09033527316585,83.0007518308244,16.372546315180514,78.05635192662994
2022-12-06,B15,NVX_R712_00137A100001579A,0,13.83430560429891,77.44930585275472,12.036666870117188,16.229999542236328,67.57333374023438,81.87666320800781,13.114675919214884,77.72319444051676,10.473333358764648,16.229999542236328,66.23666381835938,87.19333649,13.677569463144051,78.19999976397618,15.658787042551621,77.96546068725881,18.074583989602985,81.67036312242232,15.030518515895752,78.53052305653816
2022-12-06,B15,NVX_R712_00137A100001579A,5000,13.83430560429891,77.44930585275472,12.036666870117188,16.229999542236328,67.57333374023438,81.87666320800781,13.114675919214884,77.72319444051676,10.473333358764648,16.229999542236328,66.23666381835938,87.19333649,13.677569463144051,78.19999976397618,15.658787042551621,77.96546068725881,18.074583989602985,81.67036312242232,15.030518515895752,78.53052305653816
2022-12-13,B15,NVX_R712_00137A100001579A,40000,16.239166577657063,76.1236111324707,14.946666717529297,16.893333435058594,73.23999786376953,80.1866684,17.284791601994424,78.73437521205513,14.123332977294922,19.88333320617676,73.23999786376953,90.86000061035156,15.024622990956813,83.07898830232794,15.352634239190683,79.42836110334233,17.507824848758993,81.41353015897654,14.648898140584665,80.77962500260851
2022-12-27,B15,NVX_R712_00137A100001579A,0,11.140208363555155,67.35298601812337,8.746666908,13.443333625793455,60.60333251953125,74.39333344,10.923564857915798,69.90391206758979,8.746666908,13.443333625793455,59.30666732788086,82.57666778564453,13.740163712276052,74.11797119319726,14.490524311858168,78.13500340255544,16.340684805534547,79.49441323633567,14.451335660623688,75.75833553745332
2023-01-04,B15,NVX_R712_00137A100001579A,0,14.217222253465577,78.19958273605957,13.43999958,14.83666706085205,73.66666412353516,82.22666931152344,12.979166626897895,71.64199071464559,8.893333435058594,16.37999916,58.03333282470703,82.22666931152344,13.153353095055826,76.12375495539557,14.197681701185568,77.62404632573043,15.787217980403158,78.70209726229135,13.504937476586967,75.21956948172759
2023-01-10,B15,NVX_R712_00137A100001579A,5000,16.317222277355345,77.93361091559326,15.543333053588867,16.89666748046875,72.93000030517578,85.13666534423828,16.325995432016636,76.52782376577989,13.31999969482422,17.80666732788086,69.56666564941406,85.13666534423828,15.116716294066133,77.65255937105528,14.411526609797864,76.37022681764437,15.435758880333513,77.83501314410113,13.942194422094978,76.14593751686559
2023-01-17,B15,NVX_R712_00137A100001579A,0,11.349166671435038,76.18020884230306,8.476666450500488,12.636666297912598,73.30333709716797,81.3133316,11.43641208278873,73.72743066169107,8.476666450500488,16.266666412353516,53.27333450317383,89.87000274658203,13.500773866982744,75.63243057621501,13.985667831375196,76.08127313185072,15.103282035280927,77.6583711588856,14.300995400222169,76.3718379126111
2023-01-24,B15,NVX_R712_00137A100001579A,0,13.944930513683879,78.28284740486247,12.43999958,14.823333740234377,71.04000091552734,86.29000091552734,13.813055555020412,73.26131937247749,12.43999958,14.826666831970217,65.01667022705078,86.29000091552734,12.55368055331968,77.1110120502002,13.421835652331447,76.03006832865158,14.812549008040511,77.54839895039191,13.24656021463149,76.47584728669997
2023-01-31,B15,NVX_R712_00137A100001579A,5000,11.885138869285583,77.53125031785726,10.90666675567627,12.946666717529297,72.91666412353516,81.61666870117188,11.752500017478704,82.76303280706951,10.633333206176758,13.106666564941406,72.91666412353516,90.47000122070312,12.491888089987722,80.88858373540393,13.345389641924069,77.19061631793329,14.617032272374487,78.04506346972686,12.444543144972455,78.81182528943548
2023-02-10,B15,NVX_R712_00137A100001579A,0,11.661666631682637,72.40819374730103,10.06000042,13.926666259765623,62.54333496,86.29000091552734,11.379166603072408,72.92541668187296,10.06000042,13.926666259765623,62.54333496,86.86333465576172,13.310932517042572,74.21867064078376,12.851915093531282,77.18350980190611,14.142262973257283,77.59583196169544,12.667481484234765,77.1644367959541
2023-02-14,B15,NVX_R712_00137A100001579A,0,11.775763909022013,75.75319417338298,9.973333358764648,13.869999885559082,65.45999908447266,89.09999847,12.006041698985229,76.59481472466227,9.659999847,16.046667098999023,65.45999908447266,89.09999847,11.768700372598081,75.02390863806204,12.48126462592087,77.03661626354308,13.971581646336992,77.53500787653194,12.613865730494297,75.99939800904804
2023-02-28,B15,NVX_R712_00137A100001579A,0,12.769861141840616,69.5880552929073,10.493332862854004,15.296667098999023,61.790000915527344,82.58999633789062,14.18435184156372,74.66374969517538,10.493332862854004,16.87999916,61.790000915527344,87.57333374023438,12.988303544931226,77.39665671784255,12.708893511678884,76.22836911951481,13.446981340733922,77.12040717220785,12.82284721928495,75.83948373808614
2023-03-07,B15,NVX_R712_00137A100001579A,30000,14.804930448532104,79.52062511468098,12.083333015441896,16.56999969482422,71.44999694824219,86.91000366210938,13.63719907071323,75.31407372164618,11.06666660308838,16.56999969482422,57.91999816894531,86.91000366210938,14.257767847593689,77.07317427231172,13.045435177601433,75.98626028179957,13.533273007116696,77.04490329838096,13.575662026113982,77.00915727630985
2023-03-14,B15,NVX_R712_00137A100001579A,5000,,,,,,,,,,,,,39.030006972920305,83.71361815153385,17.82739211616832,77.52541905371193,14.852855367955597,77.00807383809166,23.671097764584463,79.05141276590452
2023-03-21,B15,NVX_R712_00137A100001579A,0,,,,,,,,,,,,,,,19.58332506529196,78.74847381091541,14.813858298456257,76.94243928991693,,
2023-03-28,B15,NVX_R712_00137A100001579A,0,14.713541746139526,75.77319494916586,13.579999923706056,16.200000762939453,71.39333344,82.08000183105469,14.596180505270082,79.04402764628635,10.583333015441896,17.106666564941406,70.70999908447266,88.87000274658203,13.468580538448066,75.86513055155403,20.532862932629076,78.21641031070692,14.856769177225292,77.15650059771171,,
2023-04-04,B15,NVX_R712_00137A100001579A,0,13.28775372714175,72.63775336206692,11.99666690826416,15.303333282470703,69.45999908447266,80.09999847,15.106705011958459,72.77647321568762,11.99666690826416,19.99333381652832,59.76333236694336,82.59333038330078,15.173488648999362,75.38168269592447,20.888753492467202,77.79204503458949,15.035768530106365,77.09074735953071,14.463110269602991,75.58311930243678
2023-04-11,B15,NVX_R712_00137A100001579A,0,15.159652829170227,79.1038894654598,12.920000076293944,17.290000915527344,72.25333404541016,89.62333679199219,14.597546352253174,76.75553237055719,9.176666259765623,18.393333435058597,65.70333099365234,89.62333679199219,13.768939540796367,78.79019829627063,14.207363158990024,76.76467472121767,14.927368478528201,77.219551857505,14.487369271647308,76.99842412630211
2023-04-18,B15,NVX_R712_00137A100001579A,0,13.380625049273172,74.0268061949699,11.576666831970217,15.056666374206545,66.72666931152344,83.39666748046875,15.499328732524853,76.972685495797,11.576666831970217,18.75333404541016,66.72666931152344,88.59333038330078,15.728025833784935,77.40801593223738,14.616772340665575,76.93788197033835,15.133382896426697,77.24620270474855,14.651100756614056,77.7350168641082
2023-05-02,B15,NVX_R712_00137A100001579A,0,15.354583263397217,76.47979100523601,13.989999771118164,17.12999916,71.55666351,81.19333649,15.501666605520477,75.32249991088216,13.833333015441896,17.62000084,70.58333587646484,81.19333649,16.15974534223331,76.18326754035853,14.786340504162759,76.81266090216467,15.60951159138414,76.82600682526888,14.87207421346241,75.94098338075356
2023-05-09,B15,NVX_R712_00137A100001579A,0,16.792430599514567,87.22145779922607,14.850000381469728,18.479999542236328,83.64333344,90.07333374023438,17.623356408527087,85.54108757441867,14.850000381469728,18.83666610717773,80.24666595458984,90.07333374023438,16.729980133811676,81.50679561074857,15.695204288944513,78.03508213678694,15.906364660011013,77.36286995570158,16.571446839711435,78.62206004040324
2023-05-16,B15,NVX_R712_00137A100001579A,0,18.086180528004963,75.6206941607609,15.946666717529297,20.546667098999023,70.44999694824219,84.28666687011719,17.259120331854216,80.28013896969158,13.026666641235352,20.546667098999023,70.44999694824219,88.50666809082031,16.495793626408283,85.33397801716508,15.80995735569736,79.92498435764892,16.34332555220678,78.35071900090566,16.52899997232913,82.95768042670878
2023-05-23,B15,NVX_R712_00137A100001579A,0,15.644444465637207,83.11493047041178,13.609999656677246,17.496665954589844,78.09666442871094,90.54666900634766,16.025902774588218,79.81854184462048,13.609999656677246,18.440000534057617,71.81999969482422,90.54666900634766,16.764166741154234,82.49715296429245,16.60071351174635,81.26881276556601,16.663935022939057,78.98203161589925,16.64081021149681,84.13595831129525
2023-05-30,B15,NVX_R712_00137A100001579A,5000,16.02611108613861,83.49041652676026,12.729999542236328,18.593334197998047,77.57333374023438,89.07333374023438,15.63226850827535,84.45685164150717,12.729999542236328,18.593334197998047,76.54000091552734,90.14333344,15.606507942790076,83.4905852818271,16.33928241067303,82.68148609799988,16.891623256784637,79.5147289923374,16.31206022104101,82.5023241255732
2023-06-06,B15,NVX_R712_00137A100001579A,0,17.715694427490234,89.89562511489176,16.793333053588867,18.36333274841309,85.17333221435547,91.97666931152344,17.885601745677118,84.23111120891845,14.229999542236328,21.746665954589844,65.76999664,91.97666931152344,17.390515809968424,83.95464293166167,16.624868047234145,84.0197685136208,17.180732350364533,80.2270553997716,16.441574048996447,83.68210186432222
2023-06-14,B15,NVX_R712_00137A100001579A,5000,19.41708338264557,78.65388902019531,15.84333324432373,23.040000915527344,67.34333038330078,88.0633316,18.69731488496423,78.46981514816922,14.793333053588867,23.040000915527344,66.10666656,88.91666412353516,17.686646892935762,80.22335334043946,16.903988446138094,82.43346305428258,15.834177944340729,80.03648173082479,17.495916671235182,82.36460198299196
2023-07-04,B15,NVX_R712_00137A100001579A,0,18.50368050737396,75.43201478318441,15.966666221618652,21.43000030517578,66.07666778564453,84.29333496,18.5291204320403,77.97453710752576,15.966666221618652,21.43000030517578,66.07666778564453,86.59999847,19.02679565408908,82.28499003824592,18.573893529858744,81.42848854066011,16.78671730024505,80.95627391465821,19.2399583525329,82.19712049693446
2023-07-25,B15,NVX_R712_00137A100001579A,0,21.39638900756836,85.47152805341146,19.81666755676269,23.37666702270508,78.56666564941406,90.25666809082033,21.017106453580052,85.85747687013374,17.543333053588867,23.37666702270508,78.56666564941406,90.25666809082033,20.437996046879157,81.46537694456357,19.707027774389065,81.0582291813912,17.988148406657423,81.62782878373854,20.314212952722404,81.3389674714784
2022-05-27,B16,NVX_R712_00137A100001579A,0,,,,,,,,,,,,,,,,,,,,
2022-08-01,B16,NVX_R712_00137A100001579A,465000,21.99541680014913,81.70958360040609,18.93000030517578,25.56999969482422,68.86000061035156,89.86000061035156,21.690289915472764,83.27518119452346,18.239999771118164,25.56999969482422,68.86000061035156,93.1999969482422,22.308346349009103,84.71302533405436,20.570881941319524,89.03935551978142,,,21.954836994438633,87.16479344576831
2022-08-08,B16,NVX_R712_00137A100001579A,35000,,,,,,,22.120108619963524,90.74771762907365,21.34000015258789,24.489999771118164,83.47000122070312,95.84999847,22.72323061877999,85.75743376233322,21.356282483626412,88.20883626194873,,,22.523117259664794,85.2486866058756
